record_id,source_family,source_file,source_section,source_row_key,category,concept_name,property_name,canonical_value,computation_language,epistemic_status,units_or_frame,dependency_symbols,validation_rule,conflict_group,provenance_note
R002197,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_183_Index_172,Current Saved Expansion,Forecast Gates,Dimension_or_Scale,adaptive D-state,"FRAME_SPEC := PARSE_FRAME(""adaptive D-state""); ASSERT(NOT_PHYSICAL_DIMENSION_UNLESS_VALIDATED)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Forecast Gates,Verbatim from July 6 organized all-modes calculus CSV.
R002198,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_183_Index_172,Current Saved Expansion,Forecast Gates,Primary_Role,predict next admissible state,"META[""Primary_Role""] := ""predict next admissible state""",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Forecast Gates,Verbatim from July 6 organized all-modes calculus CSV.
R002199,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_183_Index_172,Current Saved Expansion,Forecast Gates,Algebraic_Definition,Φ = E[S_{t+h}|action] - E[S_t],"DEFINE_EXPR := SYMBOLIC_EVAL(""\u03a6 = E[S_{t+h}|action] - E[S_t]"", preserve_tokens=true)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Forecast Gates,Verbatim from July 6 organized all-modes calculus CSV.
R002200,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_183_Index_172,Current Saved Expansion,Forecast Gates,Calculus_or_Update_Law,dΦ/dt = ∂E[S_future]/∂t + ∇_action E[S_future],"DEFINE_EXPR := SYMBOLIC_EVAL(""d\u03a6/dt = \u2202E[S_future]/\u2202t + \u2207_action E[S_future]"", preserve_tokens=true)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Forecast Gates,Verbatim from July 6 organized all-modes calculus CSV.
R002201,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_183_Index_172,Current Saved Expansion,Forecast Gates,Core_Symbols,continuity: CΩ = 1/(1+Δ_state+Δ_time+Δ_behavior); plasticity: Φ = ∂Future/∂Action; contradiction: q = |claim - evidence| + boundary_violation; burden: Λ = cost + latency + friction + unresolved_scar; decision: S = (CΩ·Φ)/(q+Λ+ε),"VALUE[""Core_Symbols""] := ""continuity: C\u03a9 = 1/(1+\u0394_state+\u0394_time+\u0394_behavior); plasticity: \u03a6 = \u2202Future/\u2202Action; contradiction: q = |claim - evidence| + boundary_violation; burden: \u039b = cost + latency + friction + unresolved_scar; decision: S = (C\u03a9\u00b7\u03a6)/(q+\u039b+\u03b5)""",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Forecast Gates,Verbatim from July 6 organized all-modes calculus CSV.
R002202,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_183_Index_172,Current Saved Expansion,Forecast Gates,Input_State,"x_t, evidence_t, action candidates, scars, constraints, observer frame","INPUT_SCHEMA := PARSE_SYMBOL_LIST(""x_t, evidence_t, action candidates, scars, constraints, observer frame"")",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Forecast Gates,Verbatim from July 6 organized all-modes calculus CSV.
R002203,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_183_Index_172,Current Saved Expansion,Forecast Gates,Output_State,"x_{t+1}, S, gate decision, rendered/recorded proof state","OUTPUT_SCHEMA := PARSE_SYMBOL_LIST(""x_{t+1}, S, gate decision, rendered/recorded proof state"")",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Forecast Gates,Verbatim from July 6 organized all-modes calculus CSV.
R002204,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_183_Index_172,Current Saved Expansion,Forecast Gates,Gate_or_Threshold,forecast_delta ≥ ping_threshold,"GATE_RULE := SYMBOLIC_EVAL(""forecast_delta \u2265 ping_threshold"", preserve_tokens=true)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Forecast Gates,Verbatim from July 6 organized all-modes calculus CSV.
R002205,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_183_Index_172,Current Saved Expansion,Forecast Gates,Ledger_Record,"category, mode, input_hash, equation_used, S, q, Λ, CΩ, Φ, action, timestamp","LEDGER_RULE := PARSE_AUDIT_SPEC(""category, mode, input_hash, equation_used, S, q, \u039b, C\u03a9, \u03a6, action, timestamp"")",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Forecast Gates,Verbatim from July 6 organized all-modes calculus CSV.
R002206,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_183_Index_172,Current Saved Expansion,Forecast Gates,Workflow_Position,Sense → Normalize → Score → Gate → Act → Ledger,"PIPELINE := PARSE_ORDERED_STEPS(""Sense \u2192 Normalize \u2192 Score \u2192 Gate \u2192 Act \u2192 Ledger"")",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Forecast Gates,Verbatim from July 6 organized all-modes calculus CSV.
R002207,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_183_Index_172,Current Saved Expansion,Forecast Gates,Implementation_Notes,"User-defined canon construct; use as symbolic/operational framework, not established external science.","META[""Implementation_Notes""] := ""User-defined canon construct; use as symbolic/operational framework, not established external science.""",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Forecast Gates,Verbatim from July 6 organized all-modes calculus CSV.
R002208,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_184_Index_173,Current Saved Expansion,Auto-Ping,Index,173,CONST(Index=173); PRESERVE_EXACT_DECIMAL(),user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Auto-Ping,Verbatim from July 6 organized all-modes calculus CSV.
R002209,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_184_Index_173,Current Saved Expansion,Auto-Ping,Dimension_or_Scale,adaptive D-state,"FRAME_SPEC := PARSE_FRAME(""adaptive D-state""); ASSERT(NOT_PHYSICAL_DIMENSION_UNLESS_VALIDATED)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Auto-Ping,Verbatim from July 6 organized all-modes calculus CSV.
R002210,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_184_Index_173,Current Saved Expansion,Auto-Ping,Primary_Role,predict next admissible state,"META[""Primary_Role""] := ""predict next admissible state""",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Auto-Ping,Verbatim from July 6 organized all-modes calculus CSV.
R002211,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_184_Index_173,Current Saved Expansion,Auto-Ping,Algebraic_Definition,Φ = E[S_{t+h}|action] - E[S_t],"DEFINE_EXPR := SYMBOLIC_EVAL(""\u03a6 = E[S_{t+h}|action] - E[S_t]"", preserve_tokens=true)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Auto-Ping,Verbatim from July 6 organized all-modes calculus CSV.
R002212,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_184_Index_173,Current Saved Expansion,Auto-Ping,Calculus_or_Update_Law,dΦ/dt = ∂E[S_future]/∂t + ∇_action E[S_future],"DEFINE_EXPR := SYMBOLIC_EVAL(""d\u03a6/dt = \u2202E[S_future]/\u2202t + \u2207_action E[S_future]"", preserve_tokens=true)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Auto-Ping,Verbatim from July 6 organized all-modes calculus CSV.
R002213,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_184_Index_173,Current Saved Expansion,Auto-Ping,Core_Symbols,continuity: CΩ = 1/(1+Δ_state+Δ_time+Δ_behavior); plasticity: Φ = ∂Future/∂Action; contradiction: q = |claim - evidence| + boundary_violation; burden: Λ = cost + latency + friction + unresolved_scar; decision: S = (CΩ·Φ)/(q+Λ+ε),"VALUE[""Core_Symbols""] := ""continuity: C\u03a9 = 1/(1+\u0394_state+\u0394_time+\u0394_behavior); plasticity: \u03a6 = \u2202Future/\u2202Action; contradiction: q = |claim - evidence| + boundary_violation; burden: \u039b = cost + latency + friction + unresolved_scar; decision: S = (C\u03a9\u00b7\u03a6)/(q+\u039b+\u03b5)""",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Auto-Ping,Verbatim from July 6 organized all-modes calculus CSV.
R002214,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_184_Index_173,Current Saved Expansion,Auto-Ping,Input_State,"x_t, evidence_t, action candidates, scars, constraints, observer frame","INPUT_SCHEMA := PARSE_SYMBOL_LIST(""x_t, evidence_t, action candidates, scars, constraints, observer frame"")",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Auto-Ping,Verbatim from July 6 organized all-modes calculus CSV.
R002215,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_184_Index_173,Current Saved Expansion,Auto-Ping,Output_State,"x_{t+1}, S, gate decision, rendered/recorded proof state","OUTPUT_SCHEMA := PARSE_SYMBOL_LIST(""x_{t+1}, S, gate decision, rendered/recorded proof state"")",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Auto-Ping,Verbatim from July 6 organized all-modes calculus CSV.
R002216,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_184_Index_173,Current Saved Expansion,Auto-Ping,Gate_or_Threshold,forecast_delta ≥ ping_threshold,"GATE_RULE := SYMBOLIC_EVAL(""forecast_delta \u2265 ping_threshold"", preserve_tokens=true)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Auto-Ping,Verbatim from July 6 organized all-modes calculus CSV.
R002217,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_184_Index_173,Current Saved Expansion,Auto-Ping,Ledger_Record,"category, mode, input_hash, equation_used, S, q, Λ, CΩ, Φ, action, timestamp","LEDGER_RULE := PARSE_AUDIT_SPEC(""category, mode, input_hash, equation_used, S, q, \u039b, C\u03a9, \u03a6, action, timestamp"")",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Auto-Ping,Verbatim from July 6 organized all-modes calculus CSV.
R002218,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_184_Index_173,Current Saved Expansion,Auto-Ping,Workflow_Position,Sense → Normalize → Score → Gate → Act → Ledger,"PIPELINE := PARSE_ORDERED_STEPS(""Sense \u2192 Normalize \u2192 Score \u2192 Gate \u2192 Act \u2192 Ledger"")",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Auto-Ping,Verbatim from July 6 organized all-modes calculus CSV.
R002219,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_184_Index_173,Current Saved Expansion,Auto-Ping,Implementation_Notes,"User-defined canon construct; use as symbolic/operational framework, not established external science.","META[""Implementation_Notes""] := ""User-defined canon construct; use as symbolic/operational framework, not established external science.""",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,Auto-Ping,Verbatim from July 6 organized all-modes calculus CSV.
R002220,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_185_Index_174,Current Saved Expansion,PRUNE → TRANSLATE → PROVE,Index,174,CONST(Index=174); PRESERVE_EXACT_DECIMAL(),user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,PRUNE → TRANSLATE → PROVE,Verbatim from July 6 organized all-modes calculus CSV.
R002221,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_185_Index_174,Current Saved Expansion,PRUNE → TRANSLATE → PROVE,Dimension_or_Scale,adaptive D-state,"FRAME_SPEC := PARSE_FRAME(""adaptive D-state""); ASSERT(NOT_PHYSICAL_DIMENSION_UNLESS_VALIDATED)",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,PRUNE → TRANSLATE → PROVE,Verbatim from July 6 organized all-modes calculus CSV.
R002222,JULY_ALL_MODES,all_modes_algebra_calculus_fully_organized.csv,ALL_MODES,row_185_Index_174,Current Saved Expansion,PRUNE → TRANSLATE → PROVE,Primary_Role,remove contradiction and excess burden,"META[""Primary_Role""] := ""remove contradiction and excess burden""",user-defined canon / symbolic operational model,adaptive D-state,,Preserve source text exactly; external scientific status only where independently established.,PRUNE → TRANSLATE → PROVE,Verbatim from July 6 organized all-modes calculus CSV.
